Wavenumber [cm-1],Raman Intensity
2122.16,3162.8
2123.91,3152.14
2125.65,3141.48
2127.4,3130.29
2129.14,3118.98
2130.89,3108.08
2132.63,3097.34
2134.37,3086.1
2136.11,3074.69
2137.85,3063.7
2139.59,3051.76
2141.33,3040.63
2143.07,3028.56
2144.81,3017.52
2146.54,3006.19
2148.28,2996.16
2150.01,2984.69
2151.75,2974.13
2153.48,2964.75
2155.22,2953.63
2156.95,2944.05
2158.68,2934.58
2160.41,2924.49
2162.14,2916
2163.87,2906.89
2165.6,2895.76
2167.33,2886.18
2169.05,2876.11
2170.78,2865.91
2172.51,2856.18
2174.23,2845.93
2175.96,2834.93
2177.68,2823.98
2179.4,2812.14
2181.12,2800.49
2182.85,2789.83
2184.57,2778.56
2186.29,2769.22
2188.01,2758.58
2189.72,2749.02
2191.44,2739.65
2193.16,2729.35
2194.87,2719.54
2196.59,2710.61
2198.31,2701.22
2200.02,2692.47
2201.73,2682.5
2203.45,2672.46
2205.16,2663.87
2206.87,2654.54
2208.58,2644.97
2210.29,2634.93
2212,2624.95
2213.71,2615.25
2215.41,2605.47
2217.12,2595.32
2218.83,2585.61
2220.53,2576.24
2222.24,2565.42
2223.94,2555.82
2225.64,2546.54
2227.35,2536.98
2229.05,2527.11
2230.75,2517.18
2232.45,2506.41
2234.15,2497.24
2235.85,2489.28
2237.55,2481.1
2239.24,2472.4
2240.94,2463.09
2242.64,2454.01
2244.33,2444.67
2246.03,2435.96
2247.72,2427.08
2249.41,2419.06
2251.11,2409.55
2252.8,2400.54
2254.49,2391.84
2256.18,2382.59
2257.87,2373.68
2259.56,2364.2
2261.25,2355.5
2262.93,2347.46
2264.62,2338.84
2266.31,2329.5
2267.99,2321.15
2269.68,2312.36
2271.36,2305.22
2273.04,2297.4
2274.73,2288.09
2276.41,2280.12
2278.09,2272.07
2279.77,2265.12
2281.45,2257.59
2283.13,2249.91
2284.8,2241.58
2286.48,2234.06
2288.16,2226.02
2289.83,2217.98
2291.51,2211.94
2293.18,2203.36
2294.86,2196.07
2296.53,2188.28
2298.2,2180.34
2299.88,2174.11
2301.55,2166.35
2303.22,2158.43
2304.89,2150.05
2306.55,2141.59
2308.22,2134.36
2309.89,2127.61
2311.56,2120.51
2313.22,2112.98
2314.89,2106.05
2316.55,2099.08
2318.22,2091.85
2319.88,2085.59
2321.54,2078.63
2323.2,2071.44
2324.86,2064.37
2326.52,2058.16
2328.18,2051.98
2329.84,2044.59
2331.5,2037.03
2333.16,2030.76
2334.81,2023.68
2336.47,2016.03
2338.12,2008.44
2339.78,2000.99
2341.43,1994.01
2343.09,1987.89
2344.74,1980.5
2346.39,1973.89
2348.04,1967.37
2349.69,1960.59
2351.34,1953.2
2352.99,1946.95
2354.64,1940.61
2356.28,1933.75
2357.93,1927.32
2359.58,1920.19
2361.22,1913.76
2362.87,1907.01
2364.51,1900.57
2366.15,1894.84
2367.8,1887.28
2369.44,1881.31
2371.08,1874.89
2372.72,1867.89
2374.36,1861.11
2376,1853.85
2377.64,1847.2
2379.27,1839.72
2380.91,1832.11
2382.55,1825.5
2384.18,1818.5
2385.82,1811.82
2387.45,1804.82
2389.08,1798.82
2390.71,1793.14
2392.35,1786.57
2393.98,1779.63
2395.61,1773.32
2397.24,1767.1
2398.87,1760.72
2400.49,1753.44
2402.12,1746.59
2403.75,1741.65
2405.37,1735.67
2407,1729.14
2408.62,1722.28
2410.25,1715.14
2411.87,1709.01
2413.49,1701.89
2415.12,1694.51
2416.74,1687.41
2418.36,1680.91
2419.98,1673.84
2421.6,1666.66
2423.21,1660.4
2424.83,1653.98
2426.45,1647.49
2428.07,1639.99
2429.68,1633.38
2431.3,1627.28
2432.91,1620.63
2434.52,1613.75
2436.14,1607.07
2437.75,1600.77
2439.36,1594.67
2440.97,1589.41
2442.58,1583.53
2444.19,1577.46
2445.8,1571.74
2447.4,1566.11
2449.01,1559.24
2450.62,1553.33
2452.22,1547.67
2453.83,1542.33
2455.43,1535.6
2457.04,1528.82
2458.64,1522.97
2460.24,1516.41
2461.84,1509.82
2463.44,1503.64
2465.04,1497.93
2466.64,1491.54
2468.24,1486.34
2469.84,1478.84
2471.44,1473.53
2473.03,1468.08
2474.63,1463.21
2476.22,1458.18
2477.82,1451.82
2479.41,1446.09
2481,1440.41
2482.6,1435.03
2484.19,1429.85
2485.78,1424.57
2487.37,1418.98
2488.96,1413.81
2490.55,1408.31
2492.14,1402.67
2493.72,1397.92
2495.31,1391.21
2496.9,1384.76
2498.48,1379.5
2500.07,1374.82
2501.65,1370.37
2503.23,1365.32
2504.82,1359.78
2506.4,1354.08
2507.98,1349.06
2509.56,1343.54
2511.14,1338.55
2512.72,1333.52
2514.3,1328.47
2515.87,1323.35
2517.45,1317.57
2519.03,1312.76
2520.6,1309.07
2522.18,1304.71
2523.75,1299.93
2525.32,1295
2526.9,1289.87
2528.47,1285.37
2530.04,1280.41
2531.61,1276.16
2533.18,1271.25
2534.75,1266.54
2536.32,1261.23
2537.89,1256.11
2539.45,1251.16
2541.02,1246.06
2542.59,1241.38
2544.15,1236.86
2545.72,1232.08
2547.28,1227.56
2548.84,1223.25
2550.41,1218.55
2551.97,1214.46
2553.53,1209.01
2555.09,1204.73
2556.65,1200.83
2558.21,1196.68
2559.76,1193.72
2561.32,1189.68
2562.88,1184.84
2564.43,1180.2
2565.99,1175.72
2567.54,1171.46
2569.1,1167.6
2570.65,1163.38
2572.2,1159.02
2573.76,1154.85
2575.31,1150.59
2576.86,1146.18
2578.41,1142.16
2579.96,1138.72
2581.51,1134.39
2583.05,1130.15
2584.6,1125.43
2586.15,1120.84
2587.69,1117.19
2589.24,1113.76
2590.78,1109.86
2592.33,1104.87
2593.87,1101.04
2595.41,1097.8
2596.95,1094.77
2598.49,1090.69
2600.03,1086.54
2601.57,1082.84
2603.11,1078.52
2604.65,1075.24
2606.19,1071.3
2607.72,1067.67
2609.26,1064.13
2610.8,1060.35
2612.33,1056.11
2613.86,1053.09
2615.4,1048.59
2616.93,1044.87
2618.46,1040.89
2619.99,1036.74
2621.52,1033.11
2623.05,1028.76
2624.58,1024.62
2626.11,1021.98
2627.64,1018.28
2629.17,1014.1
2630.69,1009.9
2632.22,1005.77
2633.74,1001.71
2635.27,997.45
2636.79,993.85
2638.32,990.61
2639.84,987.2
2641.36,983.53
2642.88,979.49
2644.4,975.9
2645.92,972.45
2647.44,968.24
2648.96,964.03
2650.47,959.66
2651.99,955.58
2653.51,952.26
2655.02,950.24
2656.54,946.88
2658.05,942.93
2659.57,938.15
2661.08,934.51
2662.59,931.59
2664.1,927.67
2665.61,923.76
2667.12,919.54
2668.63,916.1
2670.14,913.31
2671.65,909.99
2673.16,906.29
2674.66,903.69
2676.17,899.43
2677.67,896.48
2679.18,892.59
2680.68,889.25
2682.18,887.11
2683.69,884.22
2685.19,881.08
2686.69,878.88
2688.19,875.37
2689.69,873.65
