Wavenumber [cm-1],Raman Intensity
2542.59,2067.37
2544.15,2063.66
2545.72,2061.64
2547.28,2061.15
2548.84,2057.07
2550.41,2053.84
2551.97,2048.26
2553.53,2045.07
2555.09,2039.68
2556.65,2037.24
2558.21,2035.85
2559.76,2029.84
2561.32,2026.19
2562.88,2022.41
2564.43,2016.37
2565.99,2014.59
2567.54,2011.72
2569.1,1995.93
2570.65,1990.96
2572.2,1988.54
2573.76,1986.15
2575.31,1981.58
2576.86,1982.33
2578.41,1977.11
2579.96,1976.81
2581.51,1970.85
2583.05,1967.67
2584.6,1966.15
2586.15,1962.64
2587.69,1959.81
2589.24,1959.46
2590.78,1955.53
2592.33,1953.24
2593.87,1948.9
2595.41,1943.65
2596.95,1942.89
2598.49,1939.67
2600.03,1937.39
2601.57,1934.55
2603.11,1931.89
2604.65,1932.35
2606.19,1925.02
2607.72,1922.25
2609.26,1917.79
2610.8,1915.13
2612.33,1909.78
2613.86,1912.64
2615.4,1911.38
2616.93,1908.99
2618.46,1905.03
2619.99,1899.54
2621.52,1899.2
2623.05,1898.6
2624.58,1892.71
2626.11,1892.89
2627.64,1889.36
2629.17,1883.63
2630.69,1882.95
2632.22,1880.91
2633.74,1877.89
2635.27,1869.76
2636.79,1867.12
2638.32,1865.26
2639.84,1857.92
2641.36,1857.07
2642.88,1857.63
2644.4,1857.33
2645.92,1854.99
2647.44,1850.3
2648.96,1853.32
2650.47,1849.28
2651.99,1842.76
2653.51,1838.76
2655.02,1833.41
2656.54,1829.37
2658.05,1827.17
2659.57,1819.02
2661.08,1813.09
2662.59,1810.99
2664.1,1809.37
2665.61,1807.85
2667.12,1803.72
2668.63,1801.14
2670.14,1800.38
2671.65,1802.54
2673.16,1798.92
2674.66,1798.27
2676.17,1790.52
2677.67,1787.46
2679.18,1785.07
2680.68,1785.54
2682.18,1782.98
2683.69,1777.62
2685.19,1776.67
2686.69,1778.82
2688.19,1774.76
2689.69,1775.87
2691.19,1775.93
2692.69,1771.68
2694.19,1772.52
2695.68,1774.35
2697.18,1776.2
2698.68,1778.2
2700.17,1776.62
2701.66,1773.96
2703.16,1772.32
2704.65,1769.07
2706.14,1766.2
2707.64,1763.27
2709.13,1763.09
2710.62,1757.11
2712.11,1757.07
2713.59,1760.5
2715.08,1761.25
2716.57,1759.54
2718.06,1757.3
2719.54,1755.59
2721.03,1758.8
2722.51,1762.99
2724,1756.63
2725.48,1752.68
2726.96,1750.99
2728.45,1746.59
2729.93,1746.84
2731.41,1739.67
2732.89,1732.71
2734.37,1730.57
2735.85,1728.47
2737.33,1723.52
2738.8,1721.78
2740.28,1719.12
2741.76,1715
2743.23,1708.41
2744.71,1706.09
2746.18,1701.75
2747.65,1696.87
2749.13,1692.58
2750.6,1685.72
2752.07,1680.36
2753.54,1675.17
2755.01,1667.56
2756.48,1660.85
2757.95,1658.42
2759.42,1652.31
2760.88,1645.07
2762.35,1642.54
2763.82,1638.9
2765.28,1633.98
2766.75,1628.46
2768.21,1625.69
2769.67,1620.67
2771.14,1614.42
2772.6,1608.17
2774.06,1601.48
2775.52,1598.1
2776.98,1597.75
2778.44,1594.07
2779.9,1590.86
2781.35,1585.7
2782.81,1580.17
2784.27,1577.02
2785.72,1572.47
2787.18,1570
2788.63,1569.7
2790.09,1567.41
2791.54,1569.27
2792.99,1568.69
2794.45,1566.46
2795.9,1565.33
2797.35,1565.23
2798.8,1565.47
2800.25,1564.09
2801.69,1563.83
2803.14,1567.54
2804.59,1568.63
2806.04,1566.27
2807.48,1565.12
2808.93,1569.3
2810.37,1575.68
2811.81,1581.52
2813.26,1587.19
2814.7,1595.24
2816.14,1602.85
2817.58,1612.72
2819.02,1621.33
2820.46,1637.5
2821.9,1652.63
2823.34,1665.54
2824.78,1683.81
2826.22,1708.11
2827.65,1730.62
2829.09,1753.24
2830.52,1778.64
2831.96,1809.08
2833.39,1840.68
2834.82,1871.82
2836.26,1902.31
2837.69,1939.22
2839.12,1978.75
2840.55,2018.3
2841.98,2061.57
2843.41,2108.25
2844.84,2155.31
2846.27,2198.47
2847.69,2245.08
2849.12,2293.17
2850.55,2340.68
2851.97,2390.01
2853.39,2438.79
2854.82,2489.59
2856.24,2540
2857.66,2590.54
2859.09,2641.24
2860.51,2688.94
2861.93,2737.97
2863.35,2786.65
2864.77,2839.13
2866.19,2890.57
2867.6,2942.69
2869.02,2993.02
2870.44,3044.81
2871.85,3099.13
2873.27,3167.65
2874.68,3218.85
2876.1,3275.88
2877.51,3328.9
2878.92,3379.51
2880.33,3432.04
2881.74,3489.54
2883.16,3545.91
2884.57,3599.1
2885.97,3656.47
2887.38,3714.21
2888.79,3774.03
2890.2,3827.1
2891.6,3882.98
2893.01,3941.23
2894.42,3997.06
2895.82,4053.46
2897.22,4106.96
2898.63,4158.93
2900.03,4206.94
2901.43,4256.07
2902.83,4302.37
2904.23,4350.07
