Wavenumber [cm-1],Raman Intensity
2122.16,4777.07
2123.91,4760.6
2125.65,4744.38
2127.4,4727.11
2129.14,4710.71
2130.89,4692.27
2132.63,4673.67
2134.37,4654.93
2136.11,4636.66
2137.85,4617.25
2139.59,4599.12
2141.33,4581.2
2143.07,4562.78
2144.81,4544.73
2146.54,4526.44
2148.28,4510.09
2150.01,4492.62
2151.75,4476.99
2153.48,4459.15
2155.22,4442.63
2156.95,4427.85
2158.68,4412.58
2160.41,4397.81
2162.14,4383.47
2163.87,4367.4
2165.6,4352.18
2167.33,4336.41
2169.05,4321.33
2170.78,4304.97
2172.51,4287.63
2174.23,4270.76
2175.96,4253.22
2177.68,4234.94
2179.4,4217.58
2181.12,4199.74
2182.85,4181.51
2184.57,4163.4
2186.29,4146.4
2188.01,4129.41
2189.72,4113.35
2191.44,4097.33
2193.16,4081.4
2194.87,4065.96
2196.59,4051.35
2198.31,4036.9
2200.02,4020.8
2201.73,4005.75
2203.45,3990.24
2205.16,3975.96
2206.87,3961.77
2208.58,3948.28
2210.29,3933.14
2212,3916.78
2213.71,3900.36
2215.41,3883.95
2217.12,3869.29
2218.83,3852.89
2220.53,3836.92
2222.24,3820.38
2223.94,3806.04
2225.64,3791.06
2227.35,3775.82
2229.05,3760.55
2230.75,3745.48
2232.45,3728.93
2234.15,3714.29
2235.85,3699.66
2237.55,3684.87
2239.24,3669.91
2240.94,3655.33
2242.64,3641.54
2244.33,3627.92
2246.03,3614.45
2247.72,3601.21
2249.41,3587.22
2251.11,3573.15
2252.8,3558.84
2254.49,3545.68
2256.18,3532.46
2257.87,3519.8
2259.56,3506.01
2261.25,3492.25
2262.93,3478.26
2264.62,3464.58
2266.31,3450.37
2267.99,3435.59
2269.68,3422.28
2271.36,3409.92
2273.04,3397.46
2274.73,3383.81
2276.41,3370.64
2278.09,3358.02
2279.77,3345.7
2281.45,3333.85
2283.13,3322.36
2284.8,3309.56
2286.48,3296.04
2288.16,3282.62
2289.83,3270.37
2291.51,3258.62
2293.18,3246.67
2294.86,3234.72
2296.53,3222.2
2298.2,3208.77
2299.88,3195.9
2301.55,3184.21
2303.22,3172.3
2304.89,3160.5
2306.55,3149.05
2308.22,3138.1
2309.89,3126.79
2311.56,3115.44
2313.22,3103.53
2314.89,3092.41
2316.55,3081.37
2318.22,3070.61
2319.88,3060.53
2321.54,3050
2323.2,3038.74
2324.86,3027.69
2326.52,3017.71
2328.18,3008.12
2329.84,2997.02
2331.5,2986.44
2333.16,2974.88
2334.81,2963.33
2336.47,2953.62
2338.12,2942.6
2339.78,2931.51
2341.43,2920.45
2343.09,2910.98
2344.74,2899.72
2346.39,2887.74
2348.04,2877.1
2349.69,2865.59
2351.34,2854.59
2352.99,2845.24
2354.64,2836.37
2356.28,2826.67
2357.93,2817.01
2359.58,2806.52
2361.22,2795.37
2362.87,2783.9
2364.51,2773.99
2366.15,2763.31
2367.8,2752.15
2369.44,2740.99
2371.08,2730.36
2372.72,2719.67
2374.36,2709.32
2376,2698.11
2377.64,2685.91
2379.27,2674.81
2380.91,2663.58
2382.55,2652.11
2384.18,2641.01
2385.82,2629.69
2387.45,2619.05
2389.08,2609.6
2390.71,2599.14
2392.35,2589.19
2393.98,2577.41
2395.61,2565.77
2397.24,2555.71
2398.87,2545.63
2400.49,2534.63
2402.12,2524.77
2403.75,2514.29
2405.37,2504.69
2407,2494.14
2408.62,2483.54
2410.25,2472.31
2411.87,2460.73
2413.49,2450.58
2415.12,2439.74
2416.74,2429.78
2418.36,2419.41
2419.98,2407.99
2421.6,2396.46
2423.21,2386.55
2424.83,2376.48
2426.45,2366.15
2428.07,2355.56
2429.68,2345.91
2431.3,2334.96
2432.91,2326.39
2434.52,2317.41
2436.14,2308.93
2437.75,2298.56
2439.36,2289.6
2440.97,2279.22
2442.58,2269.85
2444.19,2261.66
2445.8,2252
2447.4,2242.5
2449.01,2233.46
2450.62,2224.43
2452.22,2215.74
2453.83,2206.16
2455.43,2195.02
2457.04,2184.56
2458.64,2173.63
2460.24,2164.08
2461.84,2155.21
2463.44,2145.63
2465.04,2135.51
2466.64,2127.32
2468.24,2118.33
2469.84,2109.46
2471.44,2100.43
2473.03,2090.89
2474.63,2081.65
2476.22,2072.63
2477.82,2064.75
2479.41,2056.07
2481,2048.07
2482.6,2039.36
2484.19,2030.72
2485.78,2023.1
2487.37,2013.93
2488.96,2005.08
2490.55,1995.6
2492.14,1987.54
2493.72,1979.33
2495.31,1969.52
2496.9,1960.3
2498.48,1951.8
2500.07,1942.82
2501.65,1933.4
2503.23,1924.41
2504.82,1913.5
2506.4,1905.59
2507.98,1896.56
2509.56,1888.44
2511.14,1880.73
2512.72,1873.15
2514.3,1864.5
2515.87,1856.25
2517.45,1847.51
2519.03,1839.91
2520.6,1833.86
2522.18,1828.08
2523.75,1821.49
2525.32,1813.19
2526.9,1804.95
2528.47,1796.94
2530.04,1788.98
