Wavenumber [cm-1],Raman Intensity
2760.88,1985.65
2762.35,1980.82
2763.82,1978.59
2765.28,1973.23
2766.75,1967.34
2768.21,1966.64
2769.67,1961.19
2771.14,1955.9
2772.6,1950.87
2774.06,1945.62
2775.52,1944.28
2776.98,1946.5
2778.44,1945.36
2779.9,1944.52
2781.35,1941.92
2782.81,1939.32
2784.27,1940.03
2785.72,1939.48
2787.18,1940.35
2788.63,1945.89
2790.09,1948.03
2791.54,1955.94
2792.99,1961.06
2794.45,1965.41
2795.9,1972.27
2797.35,1979.94
2798.8,1989.99
2800.25,1997.58
2801.69,2007.88
2803.14,2025.3
2804.59,2040.56
2806.04,2054.67
2807.48,2072.09
2808.93,2096.12
2810.37,2126.56
2811.81,2158.89
2813.26,2194.72
2814.7,2235.28
2816.14,2280.24
2817.58,2331.78
2819.02,2383.75
2820.46,2443.43
2821.9,2504.16
2823.34,2560.37
2824.78,2620.69
2826.22,2685.91
2827.65,2746.81
2829.09,2805.9
2830.52,2863.66
2831.96,2921.93
2833.39,2979.16
2834.82,3031.95
2836.26,3080.11
2837.69,3132.23
2839.12,3185.72
2840.55,3237.12
2841.98,3290.67
2843.41,3344.09
2844.84,3398.97
2846.27,3448.96
2847.69,3500.16
2849.12,3552.62
2850.55,3604.71
2851.97,3658.14
2853.39,3710.39
2854.82,3764.09
2856.24,3818.02
2857.66,3870.41
2859.09,3922.79
2860.51,3970.37
2861.93,4017.34
2863.35,4062.86
2864.77,4109.07
2866.19,4152.21
2867.6,4192.51
2869.02,4227.43
2870.44,4258.99
2871.85,4287.1
2873.27,4326.07
2874.68,4340.8
2876.1,4354.79
2877.51,4361.07
2878.92,4361.53
2880.33,4359.07
2881.74,4359.91
2883.16,4358.16
2884.57,4352.25
2885.97,4349.22
2887.38,4345.49
2888.79,4345.8
2890.2,4340.25
2891.6,4338.22
2893.01,4340.76
2894.42,4341.63
2895.82,4345.04
2897.22,4345.2
2898.63,4344.82
2900.03,4341.37
2901.43,4339.86
2902.83,4333.06
2904.23,4329.4
2905.63,4323.89
