Wavenumber [cm-1],Raman Intensity
2125.65,1926.31
2127.4,1921.2
2129.14,1917.12
2130.89,1911.75
2132.63,1907.41
2134.37,1902.67
2136.11,1898.02
2137.85,1892.74
2139.59,1887.85
2141.33,1882.87
2143.07,1877.42
2144.81,1872.59
2146.54,1866.59
2148.28,1863.41
2150.01,1858.58
2151.75,1853.91
2153.48,1849.6
2155.22,1844.57
2156.95,1841.04
2158.68,1837.96
2160.41,1833.7
2162.14,1829.12
2163.87,1825.39
2165.6,1820.74
2167.33,1816.85
2169.05,1812.51
2170.78,1807.65
2172.51,1802.67
2174.23,1796.91
2175.96,1791.94
2177.68,1786.43
2179.4,1780.04
2181.12,1774.06
2182.85,1768.33
2184.57,1761.85
2186.29,1756.33
2188.01,1751.33
2189.72,1746.93
2191.44,1741.68
2193.16,1736.01
2194.87,1730.44
2196.59,1724.71
2198.31,1719.9
2200.02,1714.61
2201.73,1708.65
2203.45,1701.87
2205.16,1696.16
2206.87,1689.6
2208.58,1683.52
2210.29,1676.21
2212,1668.43
2213.71,1660.46
2215.41,1653.1
2217.12,1646.24
2218.83,1637.57
2220.53,1629.89
2222.24,1621.32
2223.94,1612.72
2225.64,1604.85
2227.35,1596.5
2229.05,1587.01
2230.75,1578.51
2232.45,1570.01
2234.15,1561.91
2235.85,1555.27
2237.55,1546.6
2239.24,1539.51
2240.94,1532.81
2242.64,1524.95
2244.33,1519.16
2246.03,1512.26
2247.72,1506.28
2249.41,1500.54
2251.11,1495.17
2252.8,1489.39
2254.49,1484.56
2256.18,1480
2257.87,1474.97
2259.56,1470.41
2261.25,1465.99
2262.93,1462.14
2264.62,1458.74
2266.31,1454.61
2267.99,1451.15
2269.68,1447.86
2271.36,1444.91
2273.04,1442.7
2274.73,1440.73
2276.41,1437.59
2278.09,1435.8
2279.77,1433.98
2281.45,1432.94
2283.13,1432.77
2284.8,1432.27
2286.48,1431.38
2288.16,1430.31
2289.83,1428.96
2291.51,1429.53
2293.18,1429.36
2294.86,1428.86
2296.53,1428.51
2298.2,1429.11
2299.88,1428.96
2301.55,1428.43
2303.22,1427.51
2304.89,1425.94
2306.55,1425.6
2308.22,1423.93
2309.89,1422.15
2311.56,1420.46
2313.22,1416.81
2314.89,1414.51
2316.55,1410.72
2318.22,1407.33
2319.88,1403.59
2321.54,1399.93
2323.2,1395.79
2324.86,1391.15
2326.52,1386.67
2328.18,1381.34
2329.84,1376.27
2331.5,1370.5
2333.16,1364.75
2334.81,1358.63
2336.47,1353.11
2338.12,1347.32
2339.78,1342.2
2341.43,1337.47
2343.09,1332.07
2344.74,1327.29
2346.39,1322.26
2348.04,1318.51
2349.69,1314.83
2351.34,1310.05
2352.99,1306.1
2354.64,1302.98
2356.28,1301.13
2357.93,1299.02
2359.58,1296.25
2361.22,1292.6
2362.87,1290.08
2364.51,1289.2
2366.15,1286.8
2367.8,1284.78
2369.44,1284.29
2371.08,1283.61
2372.72,1283.54
2374.36,1283.45
2376,1284.32
2377.64,1284.83
2379.27,1285.73
2380.91,1287.15
2382.55,1288.38
2384.18,1290.13
2385.82,1292.43
2387.45,1295.21
2389.08,1297.56
2390.71,1301.2
2392.35,1304.25
2393.98,1307.66
2395.61,1311.32
2397.24,1314.95
2398.87,1319.9
2400.49,1322.98
2402.12,1326.81
2403.75,1330.86
2405.37,1335.06
2407,1338.06
2408.62,1341.41
2410.25,1344.38
2411.87,1347.32
2413.49,1350.74
2415.12,1352.96
2416.74,1354.84
2418.36,1357.21
2419.98,1359.15
2421.6,1359.87
2423.21,1360.62
2424.83,1361.83
2426.45,1363.45
2428.07,1365.24
2429.68,1366.2
2431.3,1366.12
2432.91,1366.75
2434.52,1367.18
2436.14,1367.52
2437.75,1367.82
2439.36,1367.92
2440.97,1366.64
2442.58,1365.35
2444.19,1365.52
2445.8,1364.37
2447.4,1363.5
2449.01,1362.7
2450.62,1362.15
2452.22,1361.33
2453.83,1360.62
2455.43,1358.82
2457.04,1355.98
2458.64,1353.62
2460.24,1352.07
2461.84,1351.12
2463.44,1350.74
2465.04,1348.15
2466.64,1346.64
2468.24,1346.01
2469.84,1344.58
2471.44,1343.54
2473.03,1343.12
2474.63,1341.41
2476.22,1340.1
2477.82,1338.72
2479.41,1337.24
2481,1335.99
2482.6,1335
2484.19,1333.85
2485.78,1332.42
2487.37,1332.15
2488.96,1331.23
2490.55,1329.21
2492.14,1326.46
2493.72,1324.59
2495.31,1322.49
2496.9,1319.76
2498.48,1318.93
2500.07,1317.46
2501.65,1315.52
2503.23,1313.86
2504.82,1309.65
2506.4,1309.11
2507.98,1307.66
2509.56,1305.52
2511.14,1304.82
2512.72,1302.67
2514.3,1300.87
2515.87,1300.68
2517.45,1299.15
2519.03,1297.22
2520.6,1297.89
2522.18,1297.76
2523.75,1297.45
2525.32,1295.89
2526.9,1293.5
2528.47,1291.97
2530.04,1290.84
2531.61,1290.03
2533.18,1288.08
2534.75,1286.41
2536.32,1283.94
2537.89,1282.71
2539.45,1280.81
2541.02,1278.92
2542.59,1277.28
2544.15,1274.44
2545.72,1273.11
2547.28,1271.18
2548.84,1269.6
2550.41,1268.1
2551.97,1265.85
2553.53,1263.09
2555.09,1262.35
2556.65,1260.52
2558.21,1259.69
2559.76,1259.2
2561.32,1258.22
2562.88,1256.95
2564.43,1255.73
2565.99,1254.78
2567.54,1254.07
2569.1,1254.34
2570.65,1252.2
2572.2,1250.83
2573.76,1249.47
2575.31,1247.93
2576.86,1246.46
2578.41,1244.03
2579.96,1242.15
2581.51,1240.39
2583.05,1239.07
2584.6,1235.93
2586.15,1233.63
2587.69,1231.5
2589.24,1229.61
2590.78,1228.37
2592.33,1225.11
2593.87,1223.32
2595.41,1222.52
2596.95,1221.24
2598.49,1219.54
2600.03,1216.57
2601.57,1214.81
2603.11,1213.63
2604.65,1211.63
2606.19,1210.11
2607.72,1208.76
2609.26,1206.49
2610.8,1205.04
2612.33,1203.62
2613.86,1201.11
2615.4,1199.17
2616.93,1197.67
2618.46,1195.54
2619.99,1194.24
2621.52,1191.49
2623.05,1188.59
2624.58,1187.15
2626.11,1184.26
2627.64,1182.76
2629.17,1180.24
2630.69,1177.5
2632.22,1175.91
2633.74,1174.24
2635.27,1172.67
2636.79,1170.45
2638.32,1167.04
2639.84,1166.04
2641.36,1164.54
2642.88,1161.95
2644.4,1159.8
2645.92,1158.06
2647.44,1156.33
2648.96,1154.28
2650.47,1153.11
2651.99,1150.92
2653.51,1149.27
2655.02,1147.93
2656.54,1146.08
2658.05,1143.27
2659.57,1140.85
2661.08,1138.53
2662.59,1137.8
2664.1,1135.44
2665.61,1132.31
2667.12,1129.82
2668.63,1128.14
2670.14,1126.79
2671.65,1124.8
2673.16,1122.89
2674.66,1120.51
2676.17,1118.93
2677.67,1118.05
2679.18,1116.4
2680.68,1114.49
2682.18,1114.01
2683.69,1113.17
2685.19,1111.28
2686.69,1109.17
2688.19,1108.06
2689.69,1106.54
2691.19,1105.33
2692.69,1103.59
2694.19,1101.99
2695.68,1100.09
2697.18,1098.05
2698.68,1095.99
2700.17,1095.71
2701.66,1094.71
2703.16,1093.58
2704.65,1092.11
2706.14,1091.05
2707.64,1089.3
2709.13,1088.23
2710.62,1086.68
2712.11,1083.98
2713.59,1082.5
2715.08,1081.03
2716.57,1079.51
2718.06,1077.78
2719.54,1075.93
2721.03,1073.94
2722.51,1071.98
2724,1070.94
2725.48,1069.4
2726.96,1068.42
2728.45,1067.5
2729.93,1064.91
2731.41,1063.46
2732.89,1062.04
2734.37,1060.04
2735.85,1058.09
2737.33,1055.98
2738.8,1053.82
2740.28,1052.26
2741.76,1051.1
2743.23,1048.84
2744.71,1047.05
2746.18,1045.63
2747.65,1044.25
2749.13,1041.53
2750.6,1038.82
2752.07,1037.67
2753.54,1036.08
2755.01,1034.46
2756.48,1032.23
2757.95,1029.54
2759.42,1028.02
2760.88,1026.56
2762.35,1024.09
2763.82,1021.9
2765.28,1019.99
2766.75,1018.54
2768.21,1016.75
2769.67,1013.89
2771.14,1012.7
2772.6,1011.58
2774.06,1010.05
2775.52,1008.33
2776.98,1006.1
2778.44,1004.91
2779.9,1003.96
2781.35,1003.22
2782.81,1003.14
2784.27,1001.11
2785.72,998.93
2787.18,996.78
2788.63,995.17
2790.09,994.14
2791.54,992.26
2792.99,990.11
2794.45,988.36
2795.9,987.14
2797.35,986.18
2798.8,984.08
2800.25,982.32
2801.69,979.93
2803.14,977.93
2804.59,976.39
2806.04,976.11
2807.48,974.6
2808.93,973.79
2810.37,972.55
2811.81,970.03
2813.26,968.29
2814.7,966.18
2816.14,964.96
2817.58,965.25
2819.02,965.13
2820.46,963.67
2821.9,962.3
2823.34,961.86
2824.78,961.4
2826.22,960.26
2827.65,958.46
2829.09,957.84
2830.52,956.55
2831.96,956.24
2833.39,955.8
2834.82,954.9
2836.26,955.35
2837.69,954.34
2839.12,953.29
2840.55,952.73
2841.98,951.36
2843.41,950.54
2844.84,950.21
2846.27,950.74
2847.69,950.89
2849.12,950.76
2850.55,950.3
2851.97,951.04
2853.39,952.67
2854.82,952.44
2856.24,952.51
2857.66,953.24
2859.09,953.24
2860.51,954.23
2861.93,954.42
2863.35,954.19
2864.77,953.97
2866.19,954.12
2867.6,954.55
2869.02,955.25
2870.44,955.6
2871.85,956.01
2873.27,954.81
2874.68,955.74
2876.1,955.26
2877.51,954.98
2878.92,955.8
2880.33,957.33
2881.74,957.55
2883.16,956.82
2884.57,956.28
2885.97,956.63
2887.38,957
2888.79,957.16
2890.2,957.36
2891.6,956.96
2893.01,956.88
2894.42,957.26
2895.82,957.88
2897.22,957.8
2898.63,956.95
2900.03,957.07
2901.43,957.89
2902.83,958.62
2904.23,958.32
2905.63,957.35
2907.03,956.95
2908.43,956.97
2909.83,956.5
2911.23,954.76
2912.62,954.12
2914.02,954.07
2915.42,953.01
2916.81,952.4
2918.2,950.98
