Wavenumber [cm-1],Raman Intensity
2274.73,5704.8
2276.41,5688.31
2278.09,5672.8
2279.77,5661.08
2281.45,5647.99
2283.13,5630.96
2284.8,5613.78
2286.48,5600.98
2288.16,5584.2
2289.83,5570.99
2291.51,5558.07
2293.18,5543.67
2294.86,5529
2296.53,5512.12
2298.2,5495.59
2299.88,5481
2301.55,5464.4
2303.22,5443.98
2304.89,5429.18
2306.55,5414.76
2308.22,5402.29
2309.89,5392.29
2311.56,5376.75
2313.22,5366.11
2314.89,5354.11
2316.55,5340.41
2318.22,5325.65
2319.88,5312.07
2321.54,5301.04
2323.2,5286.94
2324.86,5273.67
2326.52,5261.35
2328.18,5247.46
2329.84,5234.11
2331.5,5219.93
2333.16,5204.48
2334.81,5191.01
2336.47,5174.85
2338.12,5159.78
2339.78,5148.96
2341.43,5135.77
2343.09,5121.15
2344.74,5110.64
2346.39,5105.25
2348.04,5089.73
2349.69,5075.91
2351.34,5064
2352.99,5051.7
2354.64,5039.07
2356.28,5029.73
2357.93,5016.06
2359.58,5004.28
2361.22,4995.26
2362.87,4985.03
2364.51,4973.52
2366.15,4963.6
2367.8,4950.87
2369.44,4939.98
2371.08,4928.16
2372.72,4912.46
2374.36,4897.25
2376,4881.68
2377.64,4869.61
2379.27,4855.91
2380.91,4840.83
2382.55,4827.23
2384.18,4814.99
2385.82,4802.33
2387.45,4788.73
2389.08,4774.8
2390.71,4761.89
2392.35,4749.63
2393.98,4735.25
2395.61,4726.49
2397.24,4718.08
2398.87,4703.63
2400.49,4694.97
2402.12,4680.74
2403.75,4669.37
2405.37,4657.54
2407,4646.07
2408.62,4630.75
2410.25,4619.06
2411.87,4605.14
2413.49,4582.29
2415.12,4564.09
2416.74,4549.41
2418.36,4533.35
2419.98,4519.21
2421.6,4509.35
2423.21,4493.45
2424.83,4479.6
2426.45,4465.37
2428.07,4448.76
2429.68,4433.07
2431.3,4419.51
2432.91,4403.84
2434.52,4389.08
2436.14,4375.62
2437.75,4363.63
2439.36,4351.87
2440.97,4340.87
2442.58,4326.94
2444.19,4310.28
2445.8,4298.94
2447.4,4284.44
2449.01,4271.47
2450.62,4259.02
2452.22,4245.89
2453.83,4234.15
2455.43,4219.4
2457.04,4209.31
2458.64,4199.28
2460.24,4188.52
2461.84,4173.85
2463.44,4158.07
2465.04,4150.09
2466.64,4133.24
2468.24,4122.04
2469.84,4105.99
2471.44,4091.2
2473.03,4076.26
2474.63,4069.96
2476.22,4056.87
2477.82,4045.33
2479.41,4036.26
2481,4026.08
2482.6,4013.32
2484.19,4005.61
2485.78,3994.39
2487.37,3978.8
2488.96,3965.97
2490.55,3957.29
2492.14,3947.78
2493.72,3935.12
2495.31,3925.77
2496.9,3915.9
2498.48,3902.57
2500.07,3895.11
2501.65,3884.53
2503.23,3873.75
2504.82,3873.78
2506.4,3861.5
2507.98,3853.85
2509.56,3842.8
2511.14,3834.52
2512.72,3825.85
2514.3,3817.42
2515.87,3802.22
2517.45,3790.93
2519.03,3782.21
2520.6,3773.72
2522.18,3761.03
2523.75,3749.4
2525.32,3737.6
2526.9,3725.27
2528.47,3715.45
2530.04,3706.42
2531.61,3698.07
2533.18,3688.08
2534.75,3680.52
2536.32,3672.07
